month,borough,day_type,trip_type,route_id,period,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2015-11-01,Brooklyn,1,LCL/LTD,B37,Peak,270,288,0.9375
2015-11-01,Brooklyn,2,LCL/LTD,B37,Peak,112,116,0.965517241
2015-11-01,Brooklyn,1,LCL/LTD,B38,Peak,1360,1422,0.956399437
2015-11-01,Brooklyn,2,LCL/LTD,B38,Peak,420,425,0.988235294
2015-11-01,Brooklyn,1,LCL/LTD,B4,Peak,354,360,0.983333333
2015-11-01,Brooklyn,2,LCL/LTD,B4,Peak,151,154,0.980519481
2015-11-01,Brooklyn,1,LCL/LTD,B41,Peak,1642,1670,0.983233533
2015-11-01,Brooklyn,2,LCL/LTD,B41,Peak,636,665,0.956390977
2015-11-01,Brooklyn,1,LCL/LTD,B43,Peak,518,540,0.959259259
2015-11-01,Brooklyn,2,LCL/LTD,B43,Peak,181,184,0.983695652
2015-11-01,Brooklyn,1,LCL/LTD,B44,Peak,603,630,0.957142857
2015-11-01,Brooklyn,2,LCL/LTD,B44,Peak,335,340,0.985294118
2015-11-01,Brooklyn,1,SBS,B44+,Peak,960,1010,0.95049505
2015-11-01,Brooklyn,2,SBS,B44+,Peak,291,301,0.966777409
2015-11-01,Brooklyn,1,LCL/LTD,B45,Peak,499,486,1.026748971
2015-11-01,Brooklyn,2,LCL/LTD,B45,Peak,205,209,0.980861244
2015-11-01,Brooklyn,1,LCL/LTD,B46,Peak,2895,3060,0.946078431
2015-11-01,Brooklyn,2,LCL/LTD,B46,Peak,845,863,0.979142526
2015-11-01,Brooklyn,1,LCL/LTD,B47,Peak,548,576,0.951388889
2015-11-01,Brooklyn,2,LCL/LTD,B47,Peak,208,216,0.962962963
2015-11-01,Brooklyn,1,LCL/LTD,B48,Peak,351,342,1.026315789
2015-11-01,Brooklyn,2,LCL/LTD,B48,Peak,150,153,0.980392157
2015-11-01,Brooklyn,1,LCL/LTD,B49,Peak,708,750,0.944
2015-11-01,Brooklyn,2,LCL/LTD,B49,Peak,198,209,0.947368421
2015-11-01,Brooklyn,1,LCL/LTD,B52,Peak,836,846,0.988179669
2015-11-01,Brooklyn,2,LCL/LTD,B52,Peak,281,280,1.003571429
2015-11-01,Brooklyn,1,LCL/LTD,B54,Peak,649,684,0.948830409
2015-11-01,Brooklyn,2,LCL/LTD,B54,Peak,220,233,0.944206009
2015-11-01,Brooklyn,1,LCL/LTD,B57,Peak,393,414,0.949275362
2015-11-01,Brooklyn,2,LCL/LTD,B57,Peak,180,179,1.005586592
2015-11-01,Brooklyn,1,LCL/LTD,B6,Peak,1578,1620,0.974074074
2015-11-01,Brooklyn,2,LCL/LTD,B6,Peak,549,563,0.975133215
2015-11-01,Brooklyn,1,LCL/LTD,B60,Peak,581,612,0.949346405
2015-11-01,Brooklyn,2,LCL/LTD,B60,Peak,191,193,0.989637306
2015-11-01,Brooklyn,1,LCL/LTD,B61,Peak,610,612,0.996732026
2015-11-01,Brooklyn,2,LCL/LTD,B61,Peak,236,234,1.008547009
2015-11-01,Brooklyn,1,LCL/LTD,B62,Peak,480,486,0.987654321
2015-11-01,Brooklyn,2,LCL/LTD,B62,Peak,219,231,0.948051948
2015-11-01,Brooklyn,1,LCL/LTD,B63,Peak,525,522,1.005747126
2015-11-01,Brooklyn,2,LCL/LTD,B63,Peak,222,226,0.982300885
2015-11-01,Brooklyn,1,LCL/LTD,B64,Peak,394,396,0.994949495
2015-11-01,Brooklyn,2,LCL/LTD,B64,Peak,218,212,1.028301887
2015-11-01,Brooklyn,1,LCL/LTD,B65,Peak,435,450,0.966666667
2015-11-01,Brooklyn,2,LCL/LTD,B65,Peak,155,156,0.993589744
2015-11-01,Brooklyn,1,LCL/LTD,B67,Peak,323,342,0.944444444
2015-11-01,Brooklyn,2,LCL/LTD,B67,Peak,117,119,0.983193277
2015-11-01,Brooklyn,1,LCL/LTD,B68,Peak,677,702,0.964387464
2015-11-01,Brooklyn,2,LCL/LTD,B68,Peak,350,353,0.991501416
2015-11-01,Brooklyn,1,LCL/LTD,B69,Peak,308,324,0.950617284
2015-11-01,Brooklyn,2,LCL/LTD,B69,Peak,105,106,0.990566038
2015-11-01,Brooklyn,1,LCL/LTD,B7,Peak,404,424,0.952830189
2015-11-01,Brooklyn,2,LCL/LTD,B7,Peak,151,158,0.955696203
2015-11-01,Brooklyn,1,LCL/LTD,B70,Peak,395,396,0.997474747
2015-11-01,Brooklyn,2,LCL/LTD,B70,Peak,144,149,0.966442953
2015-11-01,Brooklyn,1,LCL/LTD,B74,Peak,675,702,0.961538462
2015-11-01,Brooklyn,2,LCL/LTD,B74,Peak,217,228,0.951754386
2015-11-01,Brooklyn,1,LCL/LTD,B8,Peak,803,846,0.949172577
2015-11-01,Brooklyn,2,LCL/LTD,B8,Peak,300,294,1.020408163
2015-11-01,Brooklyn,1,LCL/LTD,B82,Peak,1143,1116,1.024193548
2015-11-01,Brooklyn,2,LCL/LTD,B82,Peak,328,329,0.996960486
2015-11-01,Brooklyn,1,LCL/LTD,B83,Peak,699,738,0.947154472
2015-11-01,Brooklyn,2,LCL/LTD,B83,Peak,248,254,0.976377953
2015-11-01,Brooklyn,1,LCL/LTD,B84,Peak,180,180,1
2015-11-01,Brooklyn,2,LCL/LTD,B84,Peak,61,60,1.016666667
2015-11-01,Brooklyn,1,LCL/LTD,B9,Peak,295,312,0.945512821
2015-11-01,Brooklyn,2,LCL/LTD,B9,Peak,110,114,0.964912281
2015-11-01,Brooklyn,1,EXP,BM1,Peak,501,540,0.927777778
2015-11-01,Brooklyn,2,EXP,BM1,Peak,33,32,1.03125
2015-11-01,Brooklyn,1,EXP,BM2,Peak,415,414,1.002415459
2015-11-01,Brooklyn,2,EXP,BM2,Peak,29,30,0.966666667
2015-11-01,Brooklyn,1,EXP,BM3,Peak,355,376,0.944148936
2015-11-01,Brooklyn,2,EXP,BM3,Peak,32,30,1.066666667
2015-11-01,Brooklyn,1,EXP,BM4,Peak,357,360,0.991666667
2015-11-01,Brooklyn,2,EXP,BM4,Peak,31,31,1
2015-11-01,Brooklyn,1,EXP,BM5,Peak,230,234,0.982905983
2015-11-01,Brooklyn,2,EXP,BM5,Peak,28,29,0.965517241
2015-11-01,Brooklyn,1,EXP,X27,Peak,599,630,0.950793651
2015-11-01,Brooklyn,2,EXP,X27,Peak,103,105,0.980952381
2015-11-01,Brooklyn,1,EXP,X28,Peak,609,648,0.939814815
2015-11-01,Brooklyn,2,EXP,X28,Peak,21,22,0.954545455
2015-11-01,Brooklyn,1,EXP,X37,Peak,528,558,0.946236559
2015-11-01,Brooklyn,2,EXP,X37,Peak,21,22,0.954545455
2015-11-01,Brooklyn,1,EXP,X38,Peak,481,504,0.954365079
2015-11-01,Brooklyn,2,EXP,X38,Peak,18,18,1
2015-11-01,Manhattan,1,LCL/LTD,M1,Peak,1011,1044,0.968390805
2015-11-01,Manhattan,2,LCL/LTD,M1,Peak,205,213,0.962441315
2015-11-01,Manhattan,1,LCL/LTD,M10,Peak,576,576,1
2015-11-01,Manhattan,2,LCL/LTD,M10,Peak,213,210,1.014285714
2015-11-01,Manhattan,1,LCL/LTD,M100,Peak,667,684,0.975146199
2015-11-01,Manhattan,2,LCL/LTD,M100,Peak,253,251,1.007968127
2015-11-01,Manhattan,1,LCL/LTD,M101,Peak,879,900,0.976666667
2015-11-01,Manhattan,2,LCL/LTD,M101,Peak,334,341,0.979472141
2015-11-01,Manhattan,1,LCL/LTD,M102,Peak,507,558,0.908602151
2015-11-01,Manhattan,2,LCL/LTD,M102,Peak,306,322,0.950310559
2015-11-01,Manhattan,1,LCL/LTD,M103,Peak,426,468,0.91025641
2015-11-01,Manhattan,2,LCL/LTD,M103,Peak,223,232,0.961206897
2015-11-01,Manhattan,1,LCL/LTD,M104,Peak,560,576,0.972222222
2015-11-01,Manhattan,2,LCL/LTD,M104,Peak,404,474,0.852320675
2015-11-01,Manhattan,1,LCL/LTD,M106,Peak,358,360,0.994444444
2015-11-01,Manhattan,2,LCL/LTD,M106,Peak,70,70,1
2015-11-01,Manhattan,1,LCL/LTD,M11,Peak,525,540,0.972222222
2015-11-01,Manhattan,2,LCL/LTD,M11,Peak,238,286,0.832167832
2015-11-01,Manhattan,1,LCL/LTD,M116,Peak,774,784,0.987244898
2015-11-01,Manhattan,2,LCL/LTD,M116,Peak,290,294,0.986394558
2015-11-01,Manhattan,1,LCL/LTD,M12,Peak,179,180,0.994444444
2015-11-01,Manhattan,2,LCL/LTD,M12,Peak,87,90,0.966666667
2015-11-01,Manhattan,1,LCL/LTD,M14A,Peak,598,630,0.949206349
2015-11-01,Manhattan,2,LCL/LTD,M14A,Peak,328,381,0.860892388
2015-11-01,Manhattan,1,LCL/LTD,M14D,Peak,1308,1350,0.968888889
2015-11-01,Manhattan,2,LCL/LTD,M14D,Peak,419,435,0.963218391
2015-11-01,Manhattan,1,LCL/LTD,M15,Peak,573,594,0.964646465
2015-11-01,Manhattan,2,LCL/LTD,M15,Peak,233,242,0.962809917
2015-11-01,Manhattan,1,SBS,M15+,Peak,1173,1224,0.958333333
2015-11-01,Manhattan,2,SBS,M15+,Peak,278,294,0.945578231
2015-11-01,Manhattan,1,LCL/LTD,M2,Peak,567,612,0.926470588
2015-11-01,Manhattan,2,LCL/LTD,M2,Peak,270,275,0.981818182
2015-11-01,Manhattan,1,LCL/LTD,M20,Peak,305,342,0.891812865
2015-11-01,Manhattan,2,LCL/LTD,M20,Peak,159,217,0.732718894
2015-11-01,Manhattan,1,LCL/LTD,M21,Peak,322,324,0.99382716
2015-11-01,Manhattan,2,LCL/LTD,M21,Peak,93,92,1.010869565
2015-11-01,Manhattan,1,LCL/LTD,M22,Peak,489,486,1.00617284
2015-11-01,Manhattan,2,LCL/LTD,M22,Peak,143,143,1
2015-11-01,Manhattan,1,LCL/LTD,M23,Peak,685,702,0.975783476
2015-11-01,Manhattan,2,LCL/LTD,M23,Peak,218,218,1
2015-11-01,Manhattan,1,LCL/LTD,M3,Peak,493,486,1.014403292
2015-11-01,Manhattan,2,LCL/LTD,M3,Peak,216,229,0.943231441
2015-11-01,Manhattan,1,LCL/LTD,M31,Peak,685,684,1.001461988
2015-11-01,Manhattan,2,LCL/LTD,M31,Peak,189,195,0.969230769
2015-11-01,Manhattan,1,SBS,M34+,Peak,552,558,0.989247312
2015-11-01,Manhattan,2,SBS,M34+,Peak,132,138,0.956521739
2015-11-01,Manhattan,1,SBS,M34A+,Peak,558,576,0.96875
2015-11-01,Manhattan,2,SBS,M34A+,Peak,135,138,0.97826087
2015-11-01,Manhattan,1,LCL/LTD,M4,Peak,900,990,0.909090909
2015-11-01,Manhattan,2,LCL/LTD,M4,Peak,246,258,0.953488372
2015-11-01,Manhattan,1,LCL/LTD,M42,Peak,1110,1152,0.963541667
2015-11-01,Manhattan,2,LCL/LTD,M42,Peak,256,261,0.980842912
2015-11-01,Manhattan,1,LCL/LTD,M5,Peak,695,770,0.902597403
2015-11-01,Manhattan,2,LCL/LTD,M5,Peak,195,201,0.970149254
2015-11-01,Manhattan,1,LCL/LTD,M50,Peak,346,360,0.961111111
2015-11-01,Manhattan,2,LCL/LTD,M50,Peak,105,106,0.990566038
2015-11-01,Manhattan,1,LCL/LTD,M57,Peak,575,594,0.968013468
2015-11-01,Manhattan,2,LCL/LTD,M57,Peak,193,195,0.98974359
2015-11-01,Manhattan,1,SBS,M60+,Peak,613,648,0.945987654
2015-11-01,Manhattan,2,SBS,M60+,Peak,321,332,0.96686747
2015-11-01,Manhattan,1,LCL/LTD,M66,Peak,1089,1152,0.9453125
2015-11-01,Manhattan,2,LCL/LTD,M66,Peak,236,245,0.963265306
2015-11-01,Manhattan,1,LCL/LTD,M7,Peak,637,666,0.956456456
2015-11-01,Manhattan,2,LCL/LTD,M7,Peak,340,337,1.008902077
2015-11-01,Manhattan,1,LCL/LTD,M72,Peak,565,576,0.980902778
2015-11-01,Manhattan,2,LCL/LTD,M72,Peak,167,170,0.982352941
2015-11-01,Manhattan,1,LCL/LTD,M79,Peak,1028,1062,0.967984934
2015-11-01,Manhattan,2,LCL/LTD,M79,Peak,282,287,0.982578397
2015-11-01,Manhattan,1,LCL/LTD,M8,Peak,381,396,0.962121212
2015-11-01,Manhattan,2,LCL/LTD,M8,Peak,95,96,0.989583333
2015-11-01,Manhattan,1,SBS,M86+,Peak,1245,1278,0.974178404
2015-11-01,Manhattan,2,SBS,M86+,Peak,393,401,0.980049875
2015-11-01,Manhattan,1,LCL/LTD,M9,Peak,500,540,0.925925926
2015-11-01,Manhattan,2,LCL/LTD,M9,Peak,134,141,0.95035461
2015-11-01,Manhattan,1,LCL/LTD,M96,Peak,1380,1440,0.958333333
2015-11-01,Manhattan,2,LCL/LTD,M96,Peak,308,310,0.993548387
2015-11-01,Manhattan,1,LCL/LTD,M98,Peak,457,450,1.015555556
2015-11-01,Manhattan,2,LCL/LTD,M98,Peak,20,21,0.952380952
2015-11-01,Queens,1,LCL/LTD,Q1,Peak,558,576,0.96875
2015-11-01,Queens,2,LCL/LTD,Q1,Peak,167,173,0.965317919
2015-11-01,Queens,1,LCL/LTD,Q10,Peak,1372,1458,0.941015089
2015-11-01,Queens,2,LCL/LTD,Q10,Peak,448,453,0.988962472
2015-11-01,Queens,1,LCL/LTD,Q100,Peak,385,396,0.972222222
2015-11-01,Queens,2,LCL/LTD,Q100,Peak,224,233,0.961373391
2015-11-01,Queens,1,LCL/LTD,Q101,Peak,401,432,0.928240741
2015-11-01,Queens,2,LCL/LTD,Q101,Peak,112,110,1.018181818
2015-11-01,Queens,1,LCL/LTD,Q102,Peak,281,288,0.975694444
2015-11-01,Queens,2,LCL/LTD,Q102,Peak,102,105,0.971428571
2015-11-01,Queens,1,LCL/LTD,Q103,Peak,304,306,0.993464052
2015-11-01,Queens,2,LCL/LTD,Q103,Peak,98,97,1.010309278
2015-11-01,Queens,1,LCL/LTD,Q104,Peak,261,252,1.035714286
2015-11-01,Queens,2,LCL/LTD,Q104,Peak,87,86,1.011627907
2015-11-01,Queens,1,LCL/LTD,Q11,Peak,477,504,0.946428571
2015-11-01,Queens,2,LCL/LTD,Q11,Peak,113,117,0.965811966
2015-11-01,Queens,1,LCL/LTD,Q110,Peak,542,594,0.912457912
2015-11-01,Queens,2,LCL/LTD,Q110,Peak,136,137,0.99270073
2015-11-01,Queens,1,LCL/LTD,Q111,Peak,1570,1728,0.908564815
2015-11-01,Queens,2,LCL/LTD,Q111,Peak,342,341,1.002932551
2015-11-01,Queens,1,LCL/LTD,Q112,Peak,604,612,0.986928105
2015-11-01,Queens,2,LCL/LTD,Q112,Peak,149,152,0.980263158
2015-11-01,Queens,1,LCL/LTD,Q113,Peak,430,468,0.918803419
2015-11-01,Queens,2,LCL/LTD,Q113,Peak,103,106,0.971698113
2015-11-01,Queens,1,LCL/LTD,Q114,Peak,439,468,0.938034188
2015-11-01,Queens,2,LCL/LTD,Q114,Peak,141,154,0.915584416
2015-11-01,Queens,1,LCL/LTD,Q12,Peak,984,1044,0.942528736
2015-11-01,Queens,2,LCL/LTD,Q12,Peak,291,315,0.923809524
2015-11-01,Queens,1,LCL/LTD,Q13,Peak,669,720,0.929166667
2015-11-01,Queens,2,LCL/LTD,Q13,Peak,200,210,0.952380952
2015-11-01,Queens,1,LCL/LTD,Q15,Peak,356,360,0.988888889
2015-11-01,Queens,2,LCL/LTD,Q15,Peak,68,73,0.931506849
2015-11-01,Queens,1,LCL/LTD,Q15A,Peak,350,360,0.972222222
2015-11-01,Queens,2,LCL/LTD,Q15A,Peak,76,74,1.027027027
2015-11-01,Queens,1,LCL/LTD,Q16,Peak,627,612,1.024509804
2015-11-01,Queens,2,LCL/LTD,Q16,Peak,132,142,0.929577465
2015-11-01,Queens,1,LCL/LTD,Q17,Peak,1000,1044,0.957854406
2015-11-01,Queens,2,LCL/LTD,Q17,Peak,258,291,0.886597938
2015-11-01,Queens,1,LCL/LTD,Q18,Peak,583,594,0.981481481
2015-11-01,Queens,2,LCL/LTD,Q18,Peak,139,152,0.914473684
2015-11-01,Queens,1,LCL/LTD,Q19,Peak,292,306,0.954248366
2015-11-01,Queens,2,LCL/LTD,Q19,Peak,88,92,0.956521739
2015-11-01,Queens,1,LCL/LTD,Q2,Peak,705,738,0.955284553
2015-11-01,Queens,2,LCL/LTD,Q2,Peak,175,182,0.961538462
2015-11-01,Queens,1,LCL/LTD,Q20A,Peak,426,430,0.990697674
2015-11-01,Queens,2,LCL/LTD,Q20A,Peak,175,179,0.977653631
2015-11-01,Queens,1,LCL/LTD,Q20B,Peak,357,341,1.046920821
2015-11-01,Queens,2,LCL/LTD,Q20B,Peak,15,14,1.071428571
2015-11-01,Queens,1,LCL/LTD,Q21,Peak,179,178,1.005617978
2015-11-01,Queens,2,LCL/LTD,Q21,Peak,101,100,1.01
2015-11-01,Queens,1,LCL/LTD,Q22,Peak,639,656,0.974085366
2015-11-01,Queens,2,LCL/LTD,Q22,Peak,244,240,1.016666667
2015-11-01,Queens,1,LCL/LTD,Q23,Peak,727,756,0.961640212
2015-11-01,Queens,2,LCL/LTD,Q23,Peak,231,231,1
2015-11-01,Queens,1,LCL/LTD,Q24,Peak,510,540,0.944444444
2015-11-01,Queens,2,LCL/LTD,Q24,Peak,198,203,0.975369458
2015-11-01,Queens,1,LCL/LTD,Q25,Peak,1162,1206,0.963515755
2015-11-01,Queens,2,LCL/LTD,Q25,Peak,231,229,1.008733624
2015-11-01,Queens,1,LCL/LTD,Q26,Peak,493,504,0.978174603
2015-11-01,Queens,2,LCL/LTD,Q26,Peak,25,28,0.892857143
2015-11-01,Queens,1,LCL/LTD,Q27,Peak,1752,1854,0.944983819
2015-11-01,Queens,2,LCL/LTD,Q27,Peak,385,424,0.908018868
2015-11-01,Queens,1,LCL/LTD,Q28,Peak,965,1008,0.95734127
2015-11-01,Queens,2,LCL/LTD,Q28,Peak,227,226,1.004424779
2015-11-01,Queens,1,LCL/LTD,Q29,Peak,562,612,0.918300654
2015-11-01,Queens,2,LCL/LTD,Q29,Peak,175,180,0.972222222
2015-11-01,Queens,1,LCL/LTD,Q3,Peak,579,612,0.946078431
2015-11-01,Queens,2,LCL/LTD,Q3,Peak,145,138,1.050724638
2015-11-01,Queens,1,LCL/LTD,Q30,Peak,953,1008,0.945436508
2015-11-01,Queens,2,LCL/LTD,Q30,Peak,167,162,1.030864198
2015-11-01,Queens,1,LCL/LTD,Q31,Peak,532,536,0.992537313
2015-11-01,Queens,2,LCL/LTD,Q31,Peak,86,87,0.988505747
2015-11-01,Queens,1,LCL/LTD,Q32,Peak,568,576,0.986111111
2015-11-01,Queens,2,LCL/LTD,Q32,Peak,243,262,0.927480916
2015-11-01,Queens,1,LCL/LTD,Q33,Peak,759,792,0.958333333
2015-11-01,Queens,2,LCL/LTD,Q33,Peak,211,215,0.981395349
2015-11-01,Queens,1,LCL/LTD,Q34,Peak,507,551,0.920145191
2015-11-01,Queens,2,LCL/LTD,Q34,Peak,10,10,1
2015-11-01,Queens,1,LCL/LTD,Q35,Peak,507,486,1.043209877
2015-11-01,Queens,2,LCL/LTD,Q35,Peak,235,239,0.983263598
2015-11-01,Queens,1,LCL/LTD,Q36,Peak,1016,1080,0.940740741
2015-11-01,Queens,2,LCL/LTD,Q36,Peak,170,178,0.95505618
2015-11-01,Queens,1,LCL/LTD,Q37,Peak,896,954,0.939203354
2015-11-01,Queens,2,LCL/LTD,Q37,Peak,160,164,0.975609756
2015-11-01,Queens,1,LCL/LTD,Q38,Peak,437,450,0.971111111
2015-11-01,Queens,2,LCL/LTD,Q38,Peak,106,105,1.00952381
2015-11-01,Queens,1,LCL/LTD,Q39,Peak,721,774,0.931524548
2015-11-01,Queens,2,LCL/LTD,Q39,Peak,115,117,0.982905983
2015-11-01,Queens,1,LCL/LTD,Q4,Peak,1223,1294,0.945131376
2015-11-01,Queens,2,LCL/LTD,Q4,Peak,227,225,1.008888889
2015-11-01,Queens,1,LCL/LTD,Q40,Peak,730,756,0.965608466
2015-11-01,Queens,2,LCL/LTD,Q40,Peak,156,155,1.006451613
2015-11-01,Queens,1,LCL/LTD,Q41,Peak,574,612,0.937908497
2015-11-01,Queens,2,LCL/LTD,Q41,Peak,132,129,1.023255814
2015-11-01,Queens,1,LCL/LTD,Q42,Peak,361,360,1.002777778
2015-11-01,Queens,2,LCL/LTD,Q42,Peak,20,20,1
2015-11-01,Queens,1,LCL/LTD,Q43,Peak,1904,1962,0.970438328
2015-11-01,Queens,2,LCL/LTD,Q43,Peak,247,248,0.995967742
2015-11-01,Queens,1,LCL/LTD,Q44,Peak,775,799,0.969962453
2015-11-01,Queens,2,LCL/LTD,Q44,Peak,221,222,0.995495495
2015-11-01,Queens,1,LCL/LTD,Q46,Peak,2317,2496,0.928285256
2015-11-01,Queens,2,LCL/LTD,Q46,Peak,359,381,0.942257218
2015-11-01,Queens,1,LCL/LTD,Q47,Peak,632,648,0.975308642
2015-11-01,Queens,2,LCL/LTD,Q47,Peak,117,114,1.026315789
2015-11-01,Queens,1,LCL/LTD,Q48,Peak,343,342,1.002923977
2015-11-01,Queens,2,LCL/LTD,Q48,Peak,124,122,1.016393443
2015-11-01,Queens,1,LCL/LTD,Q49,Peak,1345,1404,0.957977208
2015-11-01,Queens,2,LCL/LTD,Q49,Peak,245,244,1.004098361
2015-11-01,Queens,1,LCL/LTD,Q5,Peak,1500,1584,0.946969697
2015-11-01,Queens,2,LCL/LTD,Q5,Peak,273,300,0.91
2015-11-01,Queens,1,LCL/LTD,Q50,Peak,347,360,0.963888889
2015-11-01,Queens,2,LCL/LTD,Q50,Peak,96,100,0.96
2015-11-01,Queens,1,LCL/LTD,Q52,Peak,419,432,0.969907407
2015-11-01,Queens,2,LCL/LTD,Q52,Peak,130,132,0.984848485
2015-11-01,Queens,1,LCL/LTD,Q53,Peak,698,720,0.969444444
2015-11-01,Queens,2,LCL/LTD,Q53,Peak,246,250,0.984
2015-11-01,Queens,1,LCL/LTD,Q54,Peak,582,616,0.944805195
2015-11-01,Queens,2,LCL/LTD,Q54,Peak,172,175,0.982857143
2015-11-01,Queens,1,LCL/LTD,Q55,Peak,747,756,0.988095238
2015-11-01,Queens,2,LCL/LTD,Q55,Peak,186,180,1.033333333
2015-11-01,Queens,1,LCL/LTD,Q56,Peak,452,486,0.930041152
2015-11-01,Queens,2,LCL/LTD,Q56,Peak,198,207,0.956521739
2015-11-01,Queens,1,LCL/LTD,Q58,Peak,1109,1138,0.974516696
2015-11-01,Queens,2,LCL/LTD,Q58,Peak,392,417,0.940047962
2015-11-01,Queens,1,LCL/LTD,Q59,Peak,465,486,0.956790123
2015-11-01,Queens,2,LCL/LTD,Q59,Peak,192,193,0.994818653
2015-11-01,Queens,1,LCL/LTD,Q6,Peak,1587,1656,0.958333333
2015-11-01,Queens,2,LCL/LTD,Q6,Peak,229,233,0.982832618
2015-11-01,Queens,1,LCL/LTD,Q60,Peak,571,594,0.961279461
2015-11-01,Queens,2,LCL/LTD,Q60,Peak,226,245,0.92244898
2015-11-01,Queens,1,LCL/LTD,Q64,Peak,1184,1242,0.953301127
2015-11-01,Queens,2,LCL/LTD,Q64,Peak,244,242,1.008264463
2015-11-01,Queens,1,LCL/LTD,Q65,Peak,1055,1080,0.976851852
2015-11-01,Queens,2,LCL/LTD,Q65,Peak,214,216,0.990740741
2015-11-01,Queens,1,LCL/LTD,Q66,Peak,680,738,0.921409214
2015-11-01,Queens,2,LCL/LTD,Q66,Peak,241,260,0.926923077
2015-11-01,Queens,1,LCL/LTD,Q67,Peak,421,432,0.974537037
2015-11-01,Queens,2,LCL/LTD,Q67,Peak,51,51,1
2015-11-01,Queens,1,LCL/LTD,Q69,Peak,746,756,0.986772487
2015-11-01,Queens,2,LCL/LTD,Q69,Peak,155,164,0.945121951
2015-11-01,Queens,1,LCL/LTD,Q7,Peak,657,668,0.983532934
2015-11-01,Queens,2,LCL/LTD,Q7,Peak,115,120,0.958333333
2015-11-01,Queens,1,LCL/LTD,Q70,Peak,428,450,0.951111111
2015-11-01,Queens,2,LCL/LTD,Q70,Peak,239,246,0.971544715
2015-11-01,Queens,1,LCL/LTD,Q72,Peak,406,432,0.939814815
2015-11-01,Queens,2,LCL/LTD,Q72,Peak,127,125,1.016
2015-11-01,Queens,1,LCL/LTD,Q76,Peak,538,550,0.978181818
2015-11-01,Queens,2,LCL/LTD,Q76,Peak,96,103,0.932038835
2015-11-01,Queens,1,LCL/LTD,Q77,Peak,593,630,0.941269841
2015-11-01,Queens,2,LCL/LTD,Q77,Peak,106,107,0.990654206
2015-11-01,Queens,1,LCL/LTD,Q8,Peak,737,756,0.974867725
2015-11-01,Queens,2,LCL/LTD,Q8,Peak,196,203,0.965517241
2015-11-01,Queens,1,LCL/LTD,Q83,Peak,1318,1386,0.950937951
2015-11-01,Queens,2,LCL/LTD,Q83,Peak,254,258,0.984496124
2015-11-01,Queens,1,LCL/LTD,Q84,Peak,618,684,0.903508772
2015-11-01,Queens,2,LCL/LTD,Q84,Peak,138,141,0.978723404
2015-11-01,Queens,1,LCL/LTD,Q85,Peak,1530,1617,0.94619666
2015-11-01,Queens,2,LCL/LTD,Q85,Peak,257,276,0.93115942
2015-11-01,Queens,1,LCL/LTD,Q88,Peak,677,740,0.914864865
2015-11-01,Queens,2,LCL/LTD,Q88,Peak,167,174,0.959770115
2015-11-01,Queens,1,LCL/LTD,Q9,Peak,693,720,0.9625
2015-11-01,Queens,2,LCL/LTD,Q9,Peak,164,165,0.993939394
2015-11-01,Queens,1,EXP,QM1,Peak,399,414,0.963768116
2015-11-01,Queens,2,EXP,QM1,Peak,21,20,1.05
2015-11-01,Queens,1,EXP,QM10,Peak,308,324,0.950617284
2015-11-01,Queens,2,EXP,QM10,Peak,18,19,0.947368421
2015-11-01,Queens,1,EXP,QM11,Peak,297,306,0.970588235
2015-11-01,Queens,2,EXP,QM11,Peak,14,15,0.933333333
2015-11-01,Queens,1,EXP,QM12,Peak,343,354,0.968926554
2015-11-01,Queens,2,EXP,QM12,Peak,20,20,1
2015-11-01,Queens,1,EXP,QM15,Peak,555,576,0.963541667
2015-11-01,Queens,2,EXP,QM15,Peak,36,34,1.058823529
2015-11-01,Queens,1,EXP,QM17,Peak,234,252,0.928571429
2015-11-01,Queens,2,EXP,QM17,Peak,11,12,0.916666667
2015-11-01,Queens,1,EXP,QM18,Peak,143,142,1.007042254
2015-11-01,Queens,2,EXP,QM18,Peak,8,8,1
2015-11-01,Queens,1,EXP,QM2,Peak,647,684,0.945906433
2015-11-01,Queens,2,EXP,QM2,Peak,68,66,1.03030303
2015-11-01,Queens,1,EXP,QM20,Peak,442,450,0.982222222
2015-11-01,Queens,2,EXP,QM20,Peak,18,18,1
2015-11-01,Queens,1,EXP,QM21,Peak,166,161,1.031055901
2015-11-01,Queens,2,EXP,QM21,Peak,11,9,1.222222222
2015-11-01,Queens,1,EXP,QM24,Peak,260,252,1.031746032
2015-11-01,Queens,2,EXP,QM24,Peak,12,12,1
2015-11-01,Queens,1,EXP,QM25,Peak,106,108,0.981481481
2015-11-01,Queens,2,EXP,QM25,Peak,6,6,1
2015-11-01,Queens,1,EXP,QM4,Peak,179,214,0.836448598
2015-11-01,Queens,2,EXP,QM4,Peak,44,46,0.956521739
2015-11-01,Queens,1,EXP,QM5,Peak,702,756,0.928571429
2015-11-01,Queens,2,EXP,QM5,Peak,70,66,1.060606061
2015-11-01,Queens,1,EXP,QM6,Peak,400,410,0.975609756
2015-11-01,Queens,2,EXP,QM6,Peak,60,59,1.016949153
2015-11-01,Queens,1,EXP,QM7,Peak,366,378,0.968253968
2015-11-01,Queens,2,EXP,QM7,Peak,17,17,1
2015-11-01,Queens,1,EXP,QM8,Peak,168,167,1.005988024
